chr,start,end,TSS,WGS_GC_bias,bps,bps_WGS_corrected
chr12,114406813,114406977,chr12_0_25514,1.7175217692305107,164,95.48641707957843
chr12,114408054,114408222,chr12_0_25515,2.589555545244357,168,64.87599785551119
chr12,114408054,114408222,chr12_1_25516,2.589555545244357,168,64.87599785551119
chr12,114408054,114408222,chr12_0_25517,2.589555545244357,168,64.87599785551119
chr12,114408741,114408912,chr12_0_25515,1.7392120227089891,171,98.32038748999167
chr12,114408741,114408912,chr12_1_25516,1.7392120227089891,171,98.32038748999167
chr12,114408741,114408912,chr12_0_25517,1.7392120227089891,171,98.32038748999167
chr12,114683226,114683376,chr12_0_25518,1.4286382800280424,150,104.99508664786421
chr12,114684021,114684207,chr12_0_25518,2.6429610738340155,186,70.37561084097952
chr12,116148843,116149024,chr12_0_25519,1.1474164772003494,181,157.74568658943508
chr12,116560352,116560515,chr12_1_25524,2.081536540473862,29,13.932015814335957
chr12,116880883,116881060,chr12_0_25528,2.181335539658555,177,81.14294971222348
chr12,116881101,116881272,chr12_0_25528,1.294358329916567,171,132.11179319332882
chr12,116911005,116911171,chr12_1_25529,1.7942848157598656,166,92.51596989617298
chr12,116911005,116911171,chr12_1_25530,1.7942848157598656,166,92.51596989617298
chr12,116988128,116988287,chr12_0_25531,0.9417028189775244,159,168.84307532671286
chr12,117304076,117304243,chr12_0_25536,1.9098971341300472,167,87.43926414448914
chr12,117305986,117306140,chr12_0_25536,1.8720939764506144,66,35.25464043484201
chr12,117360674,117360855,chr12_0_25538,2.5058197765747967,181,72.23185070692065
chr12,117360674,117360855,chr12_0_25539,2.5058197765747967,54,21.549833912561965
chr12,117968268,117968430,chr12_0_25540,2.245895440151932,162,72.13158596067183
chr12,118016711,118016880,chr12_1_25541,2.585402245668136,169,65.36700441223836
chr12,118016711,118016880,chr12_1_25542,2.585402245668136,169,65.36700441223836
chr12,118017417,118017590,chr12_1_25541,1.5774136199822222,173,109.67320036323115
chr12,118017417,118017590,chr12_1_25542,1.5774136199822222,173,109.67320036323115
chr12,118060265,118060428,chr12_0_25543,1.849841477430628,163,88.11565855167325
chr12,118060265,118060428,chr12_0_25544,1.849841477430628,163,88.11565855167325
chr12,118833767,118833942,chr12_0_25553,1.5483944742481104,175,113.02029483473763
chr12,118982216,118982376,chr12_1_25554,1.8609017094604012,160,85.97982321505557
chr12,119175536,119175694,chr12_0_25555,1.818667333756624,158,86.87680097801973
chr12,119176732,119176896,chr12_0_25555,1.6881465497503023,164,97.14796385672655
chr12,119176942,119177114,chr12_0_25555,1.6806155731601533,172,102.34345245092487
chr12,119177118,119177277,chr12_0_25555,1.725080884632512,159,92.1695912443382
chr12,119712780,119712937,chr12_0_25561,1.771901327389791,157,88.60538539766127
chr12,119714242,119714407,chr12_0_25561,1.6152393028533325,165,102.15204626864035
chr12,119988715,119988915,chr12_1_25563,0.0,200,0.0
chr12,119988715,119988915,chr12_1_25564,0.0,72,0.0
chr12,120155423,120155599,chr12_0_25566,2.359267121874734,176,74.59943741349046
chr12,120250036,120250197,chr12_0_25571,2.4063475685557387,161,66.90637799120195
chr12,120250884,120251050,chr12_0_25571,1.80750520401988,166,91.83929298284568
chr12,120290772,120290933,chr12_1_25574,2.001623000851055,154,76.93756513315539
chr12,120290772,120290933,chr12_0_25575,2.001623000851055,31,15.487431942388422
chr12,120292761,120292935,chr12_0_25576,1.6849617223442956,174,103.2664408292391
chr12,120292761,120292935,chr12_1_25574,1.6849617223442956,19,11.276220550319211
chr12,120292761,120292935,chr12_0_25575,1.6849617223442956,142,84.27491148133305
chr12,120328759,120328922,chr12_0_25578,2.081536540473862,20,9.608286768507556
chr12,120369268,120369444,chr12_0_25579,0.0,176,0.0
chr12,120495431,120495604,chr12_0_25585,2.0139428078109645,173,85.90114839856881
chr12,120495431,120495604,chr12_1_25586,2.0139428078109645,173,85.90114839856881
chr12,120639645,120639813,chr12_1_25591,1.953874871072567,168,85.98298820833776
chr12,120641365,120641520,chr12_1_25591,1.546473281158125,155,100.22804912861048
chr12,120650124,120650290,chr12_1_25592,2.5729790573380216,166,64.51665415875632
chr12,120650487,120650667,chr12_1_25592,2.615789209057937,180,68.81288422503512
chr12,120650634,120650797,chr12_1_25592,1.89020627353568,163,86.23397471594689
chr12,120650721,120650871,chr12_1_25592,2.2870389184623416,150,65.58699057943902
chr12,120687475,120687679,chr12_1_25593,0.0,204,0.0
chr12,120687475,120687679,chr12_1_25594,0.0,204,0.0
chr12,120710170,120710325,chr12_1_25595,2.139666793732212,155,72.44118591457604
chr12,120722026,120722208,chr12_1_25596,1.8427816069349785,16,8.682526426238935
chr12,120904608,120904771,chr12_0_25598,2.2256798915495475,163,73.23604828298883
chr12,120904608,120904771,chr12_1_25599,2.2256798915495475,163,73.23604828298883
chr12,120971504,120971692,chr12_0_25600,1.611533917500522,188,116.6590401594443
chr12,120979110,120979265,chr12_1_25601,2.577973214762279,155,60.124751922332486
chr12,121016289,121016452,chr12_0_25602,2.59158858302531,163,62.8957856457759
chr12,121131896,121132078,chr12_1_25604,1.6158629920941217,182,112.63331166718048
chr12,121274198,121274375,chr12_0_25606,2.183244393385812,177,81.0720048274144
chr12,121295689,121295860,chr12_0_25607,2.5814983348565272,152,58.880533815431555
chr12,121295689,121295860,chr12_0_25608,2.5814983348565272,108,41.836168763596106
chr12,121296236,121296396,chr12_0_25607,1.9008838756200623,160,84.17136998850522
chr12,121296236,121296396,chr12_0_25608,1.9008838756200623,160,84.17136998850522
chr12,121400938,121401115,chr12_1_25613,1.7006305420660497,145,85.26249318317161
chr12,121400938,121401115,chr12_1_25614,1.7006305420660497,177,104.07904340290604
chr12,121444371,121444563,chr12_0_25615,2.909506222248814,192,65.99057892771904
chr12,121625992,121626164,chr12_1_25619,1.899906622737904,172,90.53076500787995
chr12,121673083,121673258,chr12_0_25621,2.568649928484212,175,68.12917480867834
chr12,122020881,122021070,chr12_1_25630,2.8148921348787805,187,66.43238569709986
chr12,122062642,122062806,chr12_1_25631,2.05483889330947,164,79.81160982205562
chr12,122174187,122174353,chr12_0_25634,2.099309335864406,166,79.07362538910841
chr12,122174790,122174947,chr12_0_25634,1.732000195020957,157,90.64664106351346
chr12,122204056,122204212,chr12_1_25636,1.9270324294421253,156,80.95348973715087
chr12,122204056,122204212,chr12_1_25637,1.9270324294421253,156,80.95348973715087
chr12,122226865,122227021,chr12_0_25639,2.33533208876447,156,66.79992141183368
chr12,122226865,122227021,chr12_1_25640,2.33533208876447,156,66.79992141183368
chr12,122226865,122227021,chr12_0_25641,2.33533208876447,156,66.79992141183368
chr12,122226865,122227021,chr12_0_25642,2.33533208876447,156,66.79992141183368
chr12,122267244,122267394,chr12_0_25643,1.6416851510858352,150,91.36952959633444
chr12,122716043,122716199,chr12_0_25653,2.083539760724716,156,74.87258123921697
chr12,122717018,122717188,chr12_0_25653,1.3941435963816016,170,121.93865857234697
chr12,122730316,122730478,chr12_0_25654,2.5088320821825523,162,64.57187834550828
chr12,123009906,123010067,chr12_0_25665,2.115365782288502,161,76.10976850813131
chr12,123080444,123080608,chr12_1_25666,2.246986623846525,164,72.98663830906794
chr12,123080956,123081137,chr12_1_25666,1.6249028074317051,181,111.39127778730695
chr12,123104993,123105147,chr12_0_25667,2.107780652316356,154,73.06263098618015
chr12,123151254,123151414,chr12_0_25668,1.332846934369741,160,120.0437918819678
chr12,123267773,123267947,chr12_0_25673,2.3484846516285707,174,74.09032879109458
chr12,123267777,123267946,chr12_0_25673,2.3101084438721693,169,73.15673878786605
chr12,123268854,123269039,chr12_0_25673,2.724026385902047,185,67.91417328314103
chr12,123388365,123388516,chr12_1_25682,2.144502691291497,151,70.41259524326469
chr12,123457782,123457939,chr12_1_25685,1.7857451876515549,157,87.91847856326676
chr12,123525750,123525900,chr12_0_25688,1.849452673414437,150,81.10507619698743
chr12,123535417,123535568,chr12_1_25690,1.6951741707440753,151,89.07639262443485
chr12,123536226,123536395,chr12_1_25690,1.830659524547403,169,92.31645630106021
chr12,123583809,123583959,chr12_0_25691,2.1147803207075326,150,70.92935305441804
chr12,123583809,123583959,chr12_1_25692,2.1147803207075326,150,70.92935305441804
chr12,123584572,123584743,chr12_0_25691,2.5150609477288453,171,67.99040005548045
chr12,123584572,123584743,chr12_1_25692,2.5150609477288453,171,67.99040005548045
chr12,123671997,123672149,chr12_1_25698,1.9265550276968568,116,60.21110133494333
chr12,123763152,123763316,chr12_1_25700,2.246986623846525,149,66.31103114665319
chr12,123763152,123763316,chr12_1_25701,2.246986623846525,164,72.98663830906794
chr12,124288162,124288333,chr12_1_25705,1.9505209456496004,170,87.15620325901361
chr12,124289997,124290162,chr12_1_25705,1.80659472121972,165,91.33205032759116
chr12,124993022,124993186,chr12_1_25714,1.8557305448114887,164,88.37489928617825
chr12,125027550,125027708,chr12_0_25715,1.7771531320378262,158,88.90623838297184
chr12,125622113,125622265,chr12_1_25719,1.604019357189742,152,94.76194867517404
chr12,126096261,126096417,chr12_1_25721,2.1114455765284883,156,73.88303148049205
chr12,126426774,126426940,chr12_1_25722,1.73321192756206,166,95.77593908755058
chr12,126449816,126449989,chr12_0_25724,1.7222923340014846,173,100.4475236779698
chr12,126449943,126450098,chr12_0_25724,1.792291944376178,155,86.4814465558227
chr12,126737336,126737512,chr12_1_25726,1.6926263593655548,176,103.98042014775775
chr12,126772455,126772626,chr12_0_25727,1.6912646342570046,171,101.10777257228146
chr12,126873824,126873986,chr12_0_25728,1.7218423681654524,162,94.0852676151789
chr12,126874395,126874574,chr12_0_25728,2.2181452545926863,179,80.69805150468805
chr12,127060331,127060499,chr12_0_25729,2.053192755000385,168,81.82378375866054
chr12,127060649,127060821,chr12_0_25729,2.4805471878126406,172,69.3395396165273
chr12,127340514,127340688,chr12_0_25731,1.7072994111679285,174,101.91534001699806
chr12,127635607,127635760,chr12_0_25732,1.631361525083565,153,93.78669145219833
chr12,127636691,127636854,chr12_0_25732,1.759514589358594,163,92.63918639027558
chr12,127655189,127655352,chr12_0_25733,2.1225431628316915,163,76.79466917532136
chr12,127881522,127881682,chr12_1_25734,1.5700502236703855,160,101.90756804324383
chr12,127881814,127881980,chr12_1_25734,1.26088493270235,166,131.65356781940918
chr12,128026514,128026675,chr12_0_25737,1.6892711874932238,161,95.30737349455077
chr12,128117410,128117604,chr12_0_25738,2.524307891445426,194,76.85274869101448
chr12,128117410,128117604,chr12_1_25739,2.524307891445426,194,76.85274869101448
chr12,128267381,128267561,chr12_1_25740,1.631491671366022,180,110.32848230802728
chr12,128267660,128267862,chr12_1_25740,2.5555829120839286,202,79.04263213095317
chr12,128267814,128267965,chr12_1_25740,2.544536720563672,151,59.342826055404736
chr12,128268095,128268260,chr12_1_25740,2.5421324152739797,165,64.90613903848003
chr12,128293432,128293611,chr12_1_25741,1.032307336153716,179,173.39797338546273
chr12,128822890,128823058,chr12_0_25742,1.8825138550926477,101,53.651663559750695
chr12,128824938,128825121,chr12_0_25742,1.520703696076649,20,13.151806003759413
chr12,129109481,129109658,chr12_1_25745,1.8062947972497896,177,97.99064929461952
chr12,129903159,129903326,chr12_0_25747,2.439352985984121,167,68.46077667296942
chr12,129904764,129904915,chr12_0_25747,1.7961500694295962,151,84.06869925292662
chr12,130070543,130070711,chr12_1_25749,2.560701189040977,168,65.6070301052653
chr12,130072097,130072259,chr12_1_25749,1.528564040958528,162,105.98182062323896
chr12,130161774,130161939,chr12_0_25750,2.078266570048924,165,79.39308767119118
chr12,130161774,130161939,chr12_1_25751,2.078266570048924,165,79.39308767119118
chr12,130628622,130628784,chr12_0_25753,1.6073777012385475,162,100.78527273034375
chr12,130633978,130634177,chr12_0_25754,2.641343498572288,199,75.3404470518751
chr12,130634212,130634373,chr12_0_25754,1.919597718377488,161,83.87173961432029
chr12,130634422,130634598,chr12_0_25754,1.8389707732283525,176,95.70570808530482
chr12,130954768,130954928,chr12_1_25760,2.0907902954548367,139,66.482038061001
chr12,130993851,130994023,chr12_0_25761,2.645437470448706,172,65.01760178471586
chr12,130993869,130994044,chr12_0_25761,2.6796426810982688,175,65.307214739644
chr12,131165036,131165214,chr12_1_25762,2.3712591498973885,178,75.06560386185652
chr12,131347497,131347656,chr12_1_25764,2.106265806056811,159,75.48904774638467
chr12,131347854,131348010,chr12_1_25764,1.7303152813282727,156,90.1569798772435
chr12,131348226,131348393,chr12_1_25764,2.5525283822419342,167,65.42532539964188
chr12,131648271,131648447,chr12_0_25765,1.8389707732283525,176,95.70570808530482
chr12,131828148,131828315,chr12_1_25767,1.2490708745707972,167,133.69937879416503
chr12,131895583,131895759,chr12_1_25768,2.476352632967991,39,15.748968656881958
chr12,131929611,131929778,chr12_1_25769,2.012071640411724,167,82.9990327609942
chr12,132031575,132031757,chr12_1_25771,2.4725532993440207,182,73.60812001435335
chr12,132031678,132031854,chr12_1_25771,2.371374235645646,176,74.2185680161449
chr12,132145176,132145334,chr12_0_25773,1.8350554434786908,143,77.92680079949888
chr12,132145176,132145334,chr12_1_25774,1.8350554434786908,158,86.10094074350225
chr12,132275318,132275490,chr12_1_25777,2.642996593425101,172,65.07764725383262
chr12,132275896,132276063,chr12_1_25777,2.5845684286180783,167,64.61426911776209
chr12,132504966,132505120,chr12_1_25781,1.9345753584981,154,79.604032649086
chr12,132582587,132582750,chr12_1_25782,1.969779924664164,163,82.7503610728445
chr12,132609642,132609807,chr12_0_25783,1.7183704184904012,165,96.02120603598
chr12,132611476,132611641,chr12_0_25783,2.5847063387935707,106,41.0104615789646
chr12,132887380,132887532,chr12_0_25791,0.0,152,0.0
chr12,132887380,132887532,chr12_0_25792,0.0,152,0.0
chr12,132887380,132887532,chr12_1_25793,0.0,152,0.0
chr12,132887973,132888141,chr12_0_25791,2.560701189040977,168,65.6070301052653
chr12,132887973,132888141,chr12_0_25792,2.560701189040977,168,65.6070301052653
chr12,132887973,132888141,chr12_1_25793,2.560701189040977,168,65.6070301052653
chr12,132956703,132956869,chr12_0_25794,1.7858234258932442,166,92.95431877144802
chr12,133037754,133037917,chr12_0_25796,1.7526084017330237,163,93.00423291296644
chr12,133037754,133037917,chr12_1_25797,1.7526084017330237,163,93.00423291296644
chr12,133037754,133037917,chr12_1_25798,1.7526084017330237,163,93.00423291296644
chr12,133037754,133037917,chr12_1_25799,1.7526084017330237,163,93.00423291296644
chr12,133079509,133079673,chr12_1_25800,1.749358948745884,164,93.74862724289468
chr12,133182114,133182273,chr12_1_25803,1.5898552244171489,159,100.00910621172467
chr13,18740081,18740260,chr13_0_25807,1.754903761765235,179,101.99989532186439
chr13,18906034,18906188,chr13_1_25809,2.4391571403845718,154,63.136563631041604
chr13,18906274,18906427,chr13_1_25809,2.5736587561960933,153,59.44844071952115
chr13,19117427,19117578,chr13_0_25811,2.3565825585506865,151,64.07583704297038
chr13,19437589,19437764,chr13_0_25816,1.5729347359320849,175,111.25700005366022
chr13,19503642,19503817,chr13_0_25817,1.601282492630964,175,109.2873998219195
chr13,19561091,19561254,chr13_0_25819,2.5038884341119245,163,65.09874712441515
chr13,19587653,19587820,chr13_1_25820,1.2481709207853255,167,133.7957784619167
chr13,19588061,19588241,chr13_1_25820,1.9371421662610304,57,29.424789255410403
chr13,19863712,19863877,chr13_0_25824,1.7623432515285995,165,93.62534787527024
chr13,19863712,19863877,chr13_0_25825,1.7623432515285995,165,93.62534787527024
chr13,19957205,19957364,chr13_1_25826,0.9769717287786398,159,162.7478004903721
chr13,20102042,20102206,chr13_1_25829,1.816809069825798,164,90.26815350262694
chr13,20192552,20192722,chr13_0_25831,1.5281099368430962,170,111.24854037085902
chr13,20192900,20193054,chr13_0_25831,1.5377109113015972,154,100.14886339698697
chr13,20193466,20193617,chr13_0_25831,2.250402685474909,151,67.09910229605597
chr13,20230130,20230333,chr13_0_25832,1.2667764989841142,101,79.72992874512316
chr13,20230916,20231091,chr13_0_25832,2.254739522369635,175,77.61428682284439
chr13,20434154,20434321,chr13_0_25835,1.80253711698938,167,92.64719068804834
chr13,20902311,20902480,chr13_0_25845,2.558473784997036,169,66.05500552361367
chr13,21062190,21062358,chr13_0_25847,1.7943167364821753,168,93.6289544561515
chr13,21139460,21139624,chr13_1_25848,2.014922461900864,111,55.08896848332484
chr13,21139460,21139624,chr13_1_25849,2.014922461900864,79,39.20746405569966
chr13,21139773,21139937,chr13_1_25848,1.106242319836536,164,148.24961679664673
chr13,21139773,21139937,chr13_1_25849,1.106242319836536,164,148.24961679664673
chr13,21140820,21140986,chr13_1_25848,2.152535898313744,166,77.11834219816787
chr13,21140820,21140986,chr13_1_25849,2.152535898313744,166,77.11834219816787
chr13,21176352,21176517,chr13_0_25850,2.2491963294345454,165,73.35953640004449
chr13,21176352,21176517,chr13_1_25851,2.2491963294345454,165,73.35953640004449
chr13,21319071,21319240,chr13_1_25855,2.276720280427054,169,74.2295843072562
