Gene symbol,Normalized TPM of Artery - Aorta,Normalized TPM of Breast - Mammary Tissue,Normalized TPM of Colon - Transverse,Normalized TPM of Heart - Atrial Appendage,Normalized TPM of Kidney - Cortex,Normalized TPM of Liver,Normalized TPM of Lung,Normalized TPM of Ovary,Normalized TPM of Pancreas,Normalized TPM of Placenta,Normalized TPM of Stomach,Normalized TPM of Whole Blood,Specific high expression tissue,TSS ID
RPL10L,0.0424680787037037,0.1419803703703703,2.4366843103448264,0.0194718414918414,0.0242218823529411,0.0407812831858407,0.0408496885813148,0.0873572777777777,0.0342179573170731,0.002,0.0424951532033426,0.0236772185430463,Colon - Transverse,chr14_0_27074
APOBEC1,0.0104817824074074,0.0421967538126361,2.4570696305418704,0.005655571095571,0.0110114117647058,0.0092624336283185,0.0109050519031141,0.0089164444444444,0.0243213109756097,0.004,0.5089545403899717,0.0047699470198675,Colon - Transverse,chr12_0_24017
RXFP4,0.1719147916666667,0.1238420915032679,2.5268699014778333,0.0332144055944055,0.1269067058823529,0.0151938893805309,0.1892994117647058,0.0771007777777777,0.061511231707317,0.023,0.0772966573816156,0.0992501192052979,Colon - Transverse,chr1_1_02640
PHOX2B,0.0085058333333333,0.0053085860566448,2.6811545566502493,0.0266904662004661,0.005038294117647,0.002556610619469,0.0043811349480968,0.0072818888888888,0.0233391859756097,0.006,0.6045249442896936,0.0020838529801324,Colon - Transverse,chr4_0_09505
LINC01224,0.065234824074074,0.0521841437908496,2.7968330295566504,0.0486649930069929,0.1251520235294117,0.0040313805309734,0.1297637197231834,0.0411621111111111,0.0155549024390243,0.05,0.064320983286908,0.0138443072847682,Colon - Transverse,chr19_0_34791
MEP1B,0.069287037037037,0.0790363180827886,2.951478743842364,0.0356817505827506,0.0324269294117647,0.3079261327433628,0.1045294982698962,0.0999201666666666,0.0367092042682926,0.074,0.0688239749303621,0.0560526887417218,Colon - Transverse,chr18_1_33507
INA,0.1585377777777777,0.0739281917211328,3.738718177339901,0.0986612703962704,0.0813920117647059,0.0591773097345132,0.1380749896193771,0.1630391111111111,0.8606565853658541,0.077,1.9309094707520904,0.0745910847682119,Colon - Transverse,chr10_1_21108
HOXB13,0.0785679907407407,0.2278393703703704,3.84350154187192,0.0098694475524475,0.0405473999999999,0.0090283097345132,0.0144611176470588,0.0250839777777777,0.011538850609756,0.308,0.0122580891364902,0.0074518913907284,Colon - Transverse,chr17_0_32442
NGB,0.0194817592592592,0.0228522222222222,3.861302290640392,0.016816606060606,0.0208440705882352,0.0122053584070796,0.0289038062283737,0.0614036111111111,0.7086587134146346,0.01,1.6926694150417834,0.0134430728476821,Colon - Transverse,chr14_0_27497
ZACN,0.0805555324074073,0.118480348583878,4.063876428571429,0.0268763193473193,0.059011294117647,0.0454665044247787,0.1517159515570933,0.1126026111111111,0.0804152439024389,0.008,0.1307612813370473,0.1055305165562914,Colon - Transverse,chr17_1_32967
NXPE2,0.117637662037037,0.1628075599128541,4.136005960591131,0.0862420745920746,0.0591168235294117,0.0077953628318584,0.1075034948096885,0.2633148333333334,0.0150505426829268,0.126,0.1051564623955432,0.0026720927152317,Colon - Transverse,chr11_1_23470
GNG3,0.4288550694444442,0.5138091067538123,4.212343842364533,0.3493664335664337,0.4806443529411762,0.4653064159292037,0.6620275605536334,0.8168516666666665,0.3600979573170731,0.04,1.3192486908077998,0.3333785827814567,Colon - Transverse,chr11_1_22575
CNGA3,0.0401258981481481,0.1347074183006536,4.264959039408868,0.0148483729603729,0.0242459764705882,0.0043713805309734,0.3511246920415225,0.0277023777777777,0.1797991036585366,0.01,1.4863282451253483,0.0042461735099337,Colon - Transverse,chr2_1_05189
ALPI,0.0120875231481481,0.0231619172113289,4.883590443349753,0.005093951048951,0.3936551764705882,0.069862331858407,0.0095355,0.0232111111111111,0.0061470152439024,0.005,0.0242019303621169,0.0037978278145695,Colon - Transverse,chr2_1_06577
LINC01752,0.9514148148148138,0.3451110457516341,5.009072709359606,0.1983333566433567,0.3296708235294117,0.0572634955752212,0.3575502422145327,0.4124745555555554,0.1754022560975609,1.069,0.2859028412256269,0.0475258145695364,Colon - Transverse,chr20_1_36461
PIRT,0.0213123611111111,0.0456588845315904,5.0784675123152665,0.0499888508158507,0.0124574352941176,0.0319330398230088,0.0188312560553633,0.055454711111111,0.0692860335365853,0.002,1.564314261838441,0.0040642158940397,Colon - Transverse,chr17_0_31452
TBX10,0.0430543055555555,0.0401689106753813,5.229599408866993,0.0218547365967365,0.0939822352941176,0.4804899115044249,0.0352049653979238,0.0621146666666666,0.2495388414634147,0.005,0.0683358495821727,0.0187484437086092,Colon - Transverse,chr11_0_22895
SI,0.0100495671296296,0.0280225686274509,5.381783891625616,0.005665634032634,0.0017020705882352,0.0095245663716814,0.0076891920415224,0.0173742277777777,0.0079864390243902,0.005,0.0210365877437325,0.0040327165562913,Colon - Transverse,chr3_0_08657
GAL3ST2,0.1977105324074073,0.1699069063180829,6.31361357142857,0.1367041025641025,0.4115530588235294,0.4578252212389384,0.2090058823529413,0.3486781111111109,0.0377545365853658,0.02,0.0936162952646239,0.1037903205298012,Colon - Transverse,chr2_1_06763
LINC01559,0.0120607268518518,0.0352934989106753,6.8310407857142925,0.0106762913752913,0.1276502352941176,0.0102681991150442,0.0285873148788927,0.0108926666666666,0.0175135670731707,0.005,2.002494640668524,0.002053578807947,Colon - Transverse,chr12_0_24183
UGT1A8,0.007320949074074,0.0313474727668845,6.8885923891625565,0.0024314918414918,0.0575628235294117,0.017256128318584,0.0069221280276816,0.0080512222222222,0.0041867682926829,0.18,0.0112733426183844,0.0029523841059602,Colon - Transverse,chr2_1_06614
CHRNA3,0.1307840925925926,0.1829203856209149,7.015097536945821,0.4114372121212117,0.026383094117647,0.0121403097345132,0.1258806280276816,0.2278787777777777,0.146339993902439,0.021,4.1023779275766055,0.2033833046357616,Colon - Transverse,chr15_0_29048
TMEM253,0.5956687037037036,0.8471704139433547,7.3545414285714354,0.2451526573426573,0.5499425882352944,0.3954632743362833,0.6393754325259521,0.8052352777777781,0.5960945731707316,0.408,0.4097388579387189,0.5503197880794705,Colon - Transverse,chr14_1_26761
SLC6A7,0.6790357870370372,0.2440036753812637,8.246495246305416,0.1242281398601399,0.0514116352941176,0.0432126769911504,0.339426714532872,0.227099111111111,0.0263554054878048,0.022,0.0542700612813369,0.0253711046357616,Colon - Transverse,chr5_1_12098
LINC00668,0.0177150601851851,0.3770982352941176,8.950235967980296,0.0129781911421911,0.1102427411764705,0.0127672079646017,0.0422326314878892,0.0304570111111111,1.544580268292682,0.181,0.2274349749303621,0.0030802794701986,Colon - Transverse,chr18_0_33325
KRT24,0.1299204166666667,0.1387972374727669,9.31798298029556,0.0848758601398601,0.1054983529411764,0.0486378672566371,0.1207988581314879,0.1013248333333333,0.197808536585366,0.07,5.1707669080779946,0.0609174304635761,Colon - Transverse,chr17_0_32055
GALR2,0.2598177083333334,0.1471571241830064,9.35536359605912,0.0680742657342657,0.1109923529411765,0.1678059292035398,0.3053526124567472,0.1121072222222222,0.1137549390243901,0.013,0.4964488300835658,0.3042678463576157,Colon - Transverse,chr17_1_32966
LRRC31,0.0094691504629629,0.1881820588235294,10.738975270935953,0.0083189347319347,0.1804852588235294,1.1300609734513272,0.4395694723183393,0.0418101666666666,0.0218633780487804,0.122,6.034522116991647,0.0041110211920529,Colon - Transverse,chr3_0_08694
B4GALNT2,0.0051373101851851,0.0397099106753812,11.029901788177348,0.0025969417249417,1.4760811764705883,0.0030530619469026,0.0795800121107267,0.0075842722222222,0.0045458018292682,0.286,2.9201363732590524,0.0037704834437086,Colon - Transverse,chr17_1_32453
B3GNT6,0.0142935648148148,0.0437028779956426,11.15264640394089,0.0042935244755244,0.0041969999999999,0.0065077300884955,0.1109488719723182,0.0143898888888888,0.0275601219512195,0.03,5.888299980501392,0.0122460913907284,Colon - Transverse,chr11_1_23098
TMEM236,0.6742474074074073,0.6125619389978214,11.15856216748768,0.3136170046620046,0.263033494117647,0.1364942035398231,1.8199136678200685,0.3439299444444445,0.3948088109756098,2.231,0.3883953760445682,0.1566863774834437,Colon - Transverse,chr10_1_20014
C11orf86,0.0302795601851852,0.2211214161220043,11.637209384236453,0.0122928671328671,0.7283887058823532,0.9401978318584064,0.0213572837370242,0.0561685555555555,0.0127222835365853,0.003,0.2149515320334261,0.0104480317880794,Colon - Transverse,chr11_1_22853
TUBAL3,0.1278530092592592,0.4300093681917211,12.174858004926104,0.2478247785547785,3.3277985882352943,0.0151896902654867,0.220948910034602,0.0355337777777777,0.0498093902439024,2.117,0.1864533983286908,0.0268609801324503,Colon - Transverse,chr10_0_19843
EFNA2,0.12845,0.0978417211328976,12.2195718226601,0.0366805594405594,0.4507218823529414,8.539097345132749,0.0646783910034601,0.1393655555555555,0.0494071646341463,0.055,0.0802205849582173,0.0395258675496688,Colon - Transverse,chr19_1_33934
OR51E2,0.2771029861111112,0.9372981045751642,13.250685394088672,0.0866880116550115,0.3143056470588236,0.0150016858407079,0.0428704152249134,1.3332718888888886,0.0454209573170732,1.959,0.7481627855153208,0.1182346821192052,Colon - Transverse,chr11_0_21667
GLP2R,0.1797026898148149,1.0501023747276692,13.384477832512328,0.4133773659673661,0.0750763764705882,0.5649164159292036,1.6397078719723197,0.828,0.8760087195121952,0.3979999999999999,4.761615041782731,0.011962953642384,Colon - Transverse,chr17_1_31431
EPHA10,0.0283534328703703,0.7954848366013073,15.142323349753688,0.1402122634032634,0.2556542352941177,0.0450700796460176,0.3036657802768167,0.0567459944444444,1.3215740853658535,0.013,1.2886321337047355,0.0170803947019867,Colon - Transverse,chr1_0_00945
PRAC1,0.0664015972222222,0.3264106100217865,15.331031305418724,0.0107947086247086,0.0110927058823529,0.0093181858407079,0.0133319377162629,0.0224730555555555,0.0074911280487804,0.0069999999999999,0.0142814206128133,0.0068726887417218,Colon - Transverse,chr17_0_32438
FABP2,0.0591326851851851,0.079161220043573,15.445071773399007,0.2257695174825176,0.1056101294117647,0.0306077610619468,0.0442536505190311,0.0366223888888888,0.0110308445121951,0.018,0.0413323676880222,0.1610392423841059,Colon - Transverse,chr4_0_10158
SPIB,0.2063986226851852,0.2362917407407407,15.463033571428568,0.0892045990675991,0.4474019058823529,0.1067637477876106,0.6785144809688577,0.1071655555555555,0.8085615243902443,0.047,0.3421400389972145,4.541714052980132,Colon - Transverse,chr19_1_35717
OTOP2,0.0159893749999999,0.1203247930283224,16.13117921182266,0.0089986806526806,0.0071832470588235,0.0096727345132743,0.0211875363321799,0.0234419999999999,0.0096837926829268,0.01,0.0140224233983286,0.0235952688741721,Colon - Transverse,chr17_1_32894
CHST5,0.3173695601851852,0.4610205664488013,17.0129775862069,0.3842413053613058,0.3918083529411766,0.0865201814159292,0.7293571626297574,1.0866088888888887,0.2120591463414634,0.034,0.8866396657381613,0.0296055973509933,Colon - Transverse,chr16_0_30793
DQX1,0.1067725995370369,0.1768707973856209,17.056145443349756,0.0542594055944055,0.1056307058823529,0.0986079557522123,0.4122821626297576,0.2006206111111112,0.056710987804878,1.127,4.172024846796652,0.0705520490066225,Colon - Transverse,chr2_0_04953
NTSR1,0.0706572037037037,0.0493581220043572,18.249243460591128,0.0388805407925407,0.5721504705882354,0.4368487168141592,0.428274667820069,0.1146619166666666,0.3094819512195122,0.0069999999999999,0.9193035933147636,4.484909973509935,Colon - Transverse,chr20_1_37221
LRRC19,0.1037563587962963,0.1517889498910675,18.268025,0.0229499324009324,9.106188235294113,0.4955205752212386,0.1593620432525951,0.2333237222222224,0.1069328597560974,0.004,0.0499499860724234,0.0124723629139072,Colon - Transverse,chr9_0_18338
TRIM15,0.0290452546296296,0.0756527233115467,18.694811083743847,0.0103667296037296,5.875618823529411,10.872619469026551,0.1289971453287197,0.0201416111111111,0.100740368902439,0.0969999999999999,0.2716385654596101,0.1465181284768212,Colon - Transverse,chr6_1_12990
ATOH1,0.0068235648148148,0.0393846187363834,20.004839581280805,0.027033972027972,0.0015721058823529,0.0031576415929203,0.0043314878892733,0.0059758333333333,0.0036685365853658,0.003,0.0096107242339832,0.0021717682119205,Colon - Transverse,chr4_1_09941
ATP10B,0.042627986111111,0.1953078714596951,20.356612352216747,0.0804377109557109,0.0545211529411764,0.0438118893805309,0.1149315138408304,0.0733082277777777,2.2655033567073173,0.0969999999999999,1.184931824512535,0.0127793430463576,Colon - Transverse,chr5_0_12238
DEFA6,0.3566328472222221,0.2894195424836601,21.87967165024632,0.1064406759906759,0.0772491764705882,0.2272585840707965,0.3827819377162629,0.2731996666666665,0.1796455792682927,0.002,0.3177584679665737,0.1441251920529801,Colon - Transverse,chr8_0_16654
NKX3-2,0.1083501388888889,0.2467260784313725,21.967050024630552,0.0460114871794871,0.0787002352941176,0.0149008362831858,0.11130323183391,1.186564055555556,0.1925495701219513,0.019,3.3297849582172674,0.0068785218543046,Colon - Transverse,chr4_0_09320
GUCY2C,0.2565287731481481,0.2817616122004355,22.009277019704403,0.1673656923076923,0.1323623529411765,0.1054523938053097,0.1240727854671281,0.0940621555555555,0.2253651219512197,0.015,0.148328844011142,0.2361584582781456,Colon - Transverse,chr12_0_24190
UGT1A10,0.0105504398148148,0.0849847058823529,22.85097384236454,0.0062335897435897,0.0522502352941176,0.0408917123893805,0.0222486678200692,0.0173843333333333,0.013871493902439,0.1689999999999999,2.161523676880224,0.0053353245033112,Colon - Transverse,chr2_1_06615
MIR194-2HG,0.0462386921296296,0.0915490631808279,22.876948029556647,0.0163398554778554,1.2017115294117642,2.07529203539823,0.1048207058823528,0.0814930555555555,0.7418453353658538,0.2239999999999999,3.921890501392756,0.1813193006622518,Colon - Transverse,chr11_0_22714
ANO7,0.3430942592592589,0.7726493464052291,23.38535467980295,0.3560414219114216,0.6274176470588234,0.5421338053097345,0.7570513840830453,1.949891111111112,0.3491865243902438,0.141,15.371256545961016,0.1411844980132448,Colon - Transverse,chr2_1_06737
RBFOX3,0.4487922222222221,0.26664045751634,24.845512758620696,0.1342988065268064,0.1927621176470588,0.0815547920353982,0.5625374567474054,1.2024039444444443,0.1245428353658537,0.003,2.5723834233983283,0.1604344622516555,Colon - Transverse,chr17_0_33081
EPHA7,0.3369039351851852,0.6122935294117655,24.97789857142858,2.836610489510492,2.1367788235294114,0.0412740442477875,0.49124387716263,1.3776216666666663,0.0685195762195122,0.248,17.165520334261867,0.0112411814569536,Colon - Transverse,chr6_0_13900
HEPACAM2,0.031397037037037,2.392827825708061,26.57008741379314,0.0182778578088578,9.374323529411765,0.0260455,0.1235049653979238,0.0340987777777777,1.4533621646341472,0.064,2.4753426740947067,0.7920399470198679,Colon - Transverse,chr7_0_15659
MUC4,0.0855957800925925,0.7758539651416121,26.66084625615764,0.0413480675990675,0.4052847058823529,0.1066299203539823,5.291770103806229,0.3273215388888889,0.1143782926829268,0.423,2.25299621448468,0.0504101589403973,Colon - Transverse,chr3_0_09010
FGFBP1,0.216117824074074,1.8079126361655773,27.56972832512316,0.2158262470862472,0.5632348235294119,0.1023024778761062,6.6633404844290665,0.3730958333333333,0.2825554268292682,0.18,2.09558,0.2740535099337747,Colon - Transverse,chr4_0_09341
RETNLB,0.0052374537037037,0.092995468409586,29.003193349753683,0.0027406293706293,0.0033588235294117,0.0067746725663716,0.0050823702422145,0.0112972777777777,0.0184891768292682,0.027,0.0804635376044567,0.0028999205298013,Colon - Transverse,chr3_0_07954
GCNT3,0.0381017523148148,0.2140928562091504,29.09571117980297,0.0302110372960373,2.6216690588235294,0.1482580309734514,0.3315756747404847,0.1695530611111111,0.628001125,0.006,4.162233674094705,0.0263963523178807,Colon - Transverse,chr15_1_28678
ISX,0.0100792592592592,0.1043841067538126,30.063633500000023,0.0077182657342657,0.1842911411764706,0.0115389778761061,0.0091266955017301,0.0165747611111111,0.0196434634146341,0.003,0.0165512284122562,0.0042762834437086,Colon - Transverse,chr22_1_38418
STMN2,0.3003503703703701,1.8553240087145948,30.158608128078814,0.8886083449883442,0.2478608235294118,0.464457168141593,0.5579304671280279,1.1005388888888883,1.865007957317074,0.008,8.537208077994437,0.1918547814569536,Colon - Transverse,chr8_1_17454
URAD,0.0151303472222222,0.4281934204793029,30.16479731527095,0.0071379487179487,0.0382424705882352,0.0090872123893805,0.0360072837370242,0.0196943888888888,0.0450025609756097,0.009,0.0157764902506963,0.1259111125827814,Colon - Transverse,chr13_0_25942
IHH,0.2122669675925925,0.188284596949891,30.304089088669944,0.0834312447552447,2.6044647058823536,2.460734955752211,1.8176162975778567,1.0449505000000003,0.073518856707317,0.0969999999999999,15.555868189415053,0.0590003668874172,Colon - Transverse,chr2_0_06413
TMPRSS4,0.0530437685185185,0.1708158061002178,31.302052820197048,0.0182269603729603,18.06650823529412,0.0381354601769911,1.5675447629757784,0.0751975166666666,0.0886422134146341,0.022,3.8235475710306366,0.112623919205298,Colon - Transverse,chr11_1_23512
MUC12,0.0466683495370369,0.1658914749455338,31.75054157635468,0.0234958881118881,0.0326925764705882,0.0132783185840708,0.1043502266435986,0.1061293833333333,0.0096587341463414,0.0069999999999999,0.0468190027855152,0.0100383761589403,Colon - Transverse,chr7_1_15847
HOXA11,0.2847575231481482,0.9003076470588232,31.755440541871945,0.020553599067599,7.2160823529411795,0.0454510530973451,0.0608119723183391,1.6777627222222224,0.0174658231707317,6.093,0.0980883844011142,0.0240862503311258,Colon - Transverse,chr7_0_14981
